frame,rods,integrate_ms,sleep_ms,broadphase_ms,warmstart_ms,buildIslands_ms,solve_ms,floorSolve_ms,posCorrect_ms,pbcWrap_ms,render_ms,contacts,islands
2512,100,0.051711,0.013377,59.9763,0.001208,0.063878,0.001079,0,0.001582,0.412957,0.188083,0,0
2513,100,0.053874,0.013297,60.096,0.00142,0.064793,0.001126,0,0.001542,0.416625,0.183542,0,0
2514,100,0.051791,0.013125,58.8738,0.001293,0.064164,0.000997,0,0.001379,0.40775,0.187166,0,0
2515,100,0.055958,0.013041,63.9085,0.001165,0.066081,0.001043,0,0.001539,0.42025,0.189917,0,0
2516,100,0.051875,0.013333,59.4904,0.00121,0.063457,0.001044,0,0.00146,0.411752,0.188833,0,0
2517,100,0.053752,0.013209,60.1814,0.001536,0.063914,0.001125,0,0.001626,0.416415,0.181166,0,0
2518,100,0.053294,0.012962,59.2216,0.001083,0.064999,0.000916,0,0.001499,0.408045,0.172542,0,0
2519,100,0.107668,0.028417,93.0817,0.002711,0.125249,0.001414,0,0.002505,0.481707,0.204333,0,0
2520,100,0.10046,0.013959,90.9772,0.002832,0.105089,0.000999,0,0.002292,0.434626,0.205833,0,0
2521,100,0.081294,0.013208,78.8858,0.001957,0.094709,0.001084,0,0.001956,0.404667,0.19425,0,0
2522,100,0.06921,0.014293,75.3473,0.001957,0.076625,0.000954,0,0.001712,0.416791,0.196084,0,0
2523,100,0.058372,0.012793,59.1203,0.001208,0.069084,0.000954,0,0.001414,0.403248,0.193084,0,0
2524,100,0.054587,0.013293,59.3742,0.001333,0.064167,0.001042,0,0.001665,0.414121,0.191625,0,0
2525,100,0.051668,0.013588,60.3493,0.001332,0.064169,0.001211,0,0.001294,0.417625,0.1925,0,0
2526,100,0.058374,0.01358,59.2916,0.001623,0.067294,0.000835,0,0.001586,0.41146,0.18,0,0
2527,100,0.054623,0.013334,60.3258,0.001376,0.067501,0.00079,0,0.001545,0.416207,0.190833,0,0
2528,100,0.051246,0.013168,59.4832,0.001336,0.063083,0.001169,0,0.001253,0.411873,0.184875,0,0
2529,100,0.060544,0.013459,59.3588,0.001126,0.063291,0.001042,0,0.001502,0.407126,0.180833,0,0
2530,100,0.054416,0.013043,58.5456,0.001167,0.063789,0.001166,0,0.001287,0.406581,0.188417,0,0
2531,100,0.053207,0.012917,58.2403,0.001084,0.062418,0.000751,0,0.001539,0.404333,0.174667,0,0
2532,100,0.052377,0.012751,57.6728,0.00125,0.06196,0.001085,0,0.001334,0.399041,0.175041,0,0
2533,100,0.053671,0.013545,60.6647,0.001625,0.063043,0.001169,0,0.00142,0.415708,0.196917,0,0
2534,100,0.053704,0.013542,63.7605,0.001379,0.066296,0.000999,0,0.001458,0.423875,0.214833,0,0
2535,100,0.069129,0.013709,69.3156,0.001663,0.077291,0.001083,0,0.00171,0.417957,0.292875,0,0
2536,100,0.081459,0.014003,79.7911,0.002459,0.171209,0.001123,0,0.0025,0.536164,0.208042,0,0
2537,100,0.063873,0.012917,66.1091,0.001415,0.067167,0.000959,0,0.001874,0.398916,0.20475,0,0
2538,100,0.080165,0.014122,64.6366,0.002543,0.088831,0.001128,0,0.001915,0.427425,0.211542,0,0
2539,100,0.058291,0.01375,61.3153,0.002124,0.076294,0.001208,0,0.001507,0.422543,0.198792,0,0
2540,100,0.054791,0.013464,60.2635,0.001381,0.065293,0.000873,0,0.001664,0.416667,0.18725,0,0
2541,100,0.053795,0.013042,59.5921,0.001501,0.063871,0.000962,0,0.001497,0.413291,0.194208,0,0
2542,100,0.0535,0.013292,60.616,0.001207,0.064254,0.001121,0,0.001377,0.417708,0.188334,0,0
2543,100,0.056211,0.013375,62.5909,0.001296,0.067209,0.001165,0,0.001795,0.423334,0.206291,0,0
2544,100,0.062043,0.013706,63.9378,0.001538,0.074374,0.00092,0,0.001497,0.423751,0.194542,0,0
2545,100,0.053999,0.012752,60.0724,0.001372,0.063167,0.000875,0,0.001752,0.402085,0.184416,0,0
2546,100,0.052621,0.013083,58.988,0.001251,0.063336,0.001042,0,0.001545,0.410505,0.180833,0,0
2547,100,0.052957,0.013294,60.2771,0.001127,0.063914,0.001041,0,0.001711,0.418334,0.19,0,0
2548,100,0.051292,0.013289,61.2622,0.001125,0.063497,0.000874,0,0.001456,0.416125,0.188291,0,0
2549,100,0.054872,0.013541,63.8396,0.001413,0.06658,0.001169,0,0.00137,0.423625,0.200125,0,0
2550,100,0.055669,0.013335,59.2245,0.001332,0.065539,0.001083,0,0.001542,0.411458,0.189084,0,0
2551,100,0.052288,0.013206,60.3893,0.000963,0.063792,0.001088,0,0.001504,0.417331,0.191833,0,0
2552,100,0.050292,0.012959,59.0825,0.00117,0.062999,0.001208,0,0.001706,0.406001,0.183208,0,0
2553,100,0.053999,0.013253,59.402,0.001459,0.062375,0.001129,0,0.001629,0.419666,0.182208,0,0
2554,100,0.054374,0.01338,60.567,0.001292,0.067289,0.001206,0,0.0015,0.41621,0.203916,0,0
2555,100,0.060457,0.014083,61.6691,0.001165,0.07029,0.000873,0,0.001496,0.454664,0.183583,0,0
2556,100,0.049961,0.012792,57.3068,0.001335,0.060795,0.001001,0,0.00158,0.396249,0.177916,0,0
2557,100,0.051375,0.012583,57.5185,0.001086,0.060707,0.001165,0,0.00141,0.400915,0.183458,0,0
2558,100,0.052624,0.012959,59.183,0.001502,0.062378,0.001206,0,0.001331,0.41125,0.183708,0,0
2559,100,0.050252,0.013376,61.1234,0.001167,0.063207,0.001003,0,0.00158,0.411042,0.196209,0,0
2560,100,0.062002,0.013834,61.9027,0.001708,0.075454,0.001039,0,0.001659,0.42408,0.199166,0,0
2561,100,0.055543,0.013375,60.0895,0.001458,0.068454,0.001247,0,0.001456,0.408918,0.184458,0,0
2562,100,0.057581,0.013416,61.484,0.001457,0.066252,0.001085,0,0.001582,0.423709,0.189458,0,0
2563,100,0.052623,0.013376,60.102,0.001167,0.064168,0.001086,0,0.001498,0.417583,0.179208,0,0
2564,100,0.0525,0.013289,59.8147,0.001249,0.064457,0.000876,0,0.00154,0.414577,0.175208,0,0
2565,100,0.054502,0.013336,61.3965,0.001376,0.066626,0.000831,0,0.001251,0.417794,0.20875,0,0
2566,100,0.071958,0.013911,63.5074,0.002078,0.080419,0.001,0,0.002041,0.4345,0.186958,0,0
2567,100,0.057746,0.013245,60.0725,0.001418,0.067625,0.000877,0,0.001457,0.408542,0.180709,0,0
2568,100,0.058129,0.013042,59.7458,0.001833,0.07196,0.001125,0,0.001708,0.431081,0.19425,0,0
2569,100,0.059583,0.013711,62.0453,0.001663,0.070582,0.001168,0,0.001708,0.42371,0.1915,0,0
2570,100,0.059337,0.013499,60.4332,0.001666,0.071498,0.00096,0,0.001622,0.438414,0.196042,0,0
2571,100,0.054331,0.013749,61.1387,0.001626,0.068876,0.000834,0,0.001539,0.42304,0.194166,0,0
2572,100,0.06025,0.013667,61.8659,0.001708,0.071999,0.000833,0,0.001712,0.419459,0.197541,0,0
2573,100,0.065167,0.013501,67.1712,0.001666,0.074043,0.001333,0,0.001752,0.415126,0.199,0,0
2574,100,0.065583,0.013959,66.7391,0.002,0.076707,0.001168,0,0.001715,0.420919,0.202917,0,0
2575,100,0.059167,0.01383,60.6893,0.00183,0.070541,0.000954,0,0.001753,0.416416,0.192917,0,0
2576,100,0.062584,0.014083,65.9578,0.002291,0.072418,0.000921,0,0.001586,0.423667,0.194667,0,0
2577,100,0.053749,0.012877,58.6128,0.001336,0.064293,0.000964,0,0.001668,0.407625,0.191667,0,0
2578,100,0.053917,0.012747,58.7267,0.001333,0.063292,0.001123,0,0.0015,0.405581,0.177542,0,0
2579,100,0.054704,0.012954,58.603,0.001415,0.063293,0.000998,0,0.001373,0.406082,0.188583,0,0
2580,100,0.054918,0.013505,59.7254,0.001295,0.062916,0.001078,0,0.001661,0.416251,0.186041,0,0
2581,100,0.054249,0.013584,60.017,0.001542,0.065205,0.000996,0,0.001499,0.417999,0.182209,0,0
2582,100,0.053747,0.013497,60.7663,0.001249,0.063376,0.001083,0,0.001624,0.416209,0.18175,0,0
2583,100,0.057122,0.013751,61.1447,0.001751,0.070253,0.001042,0,0.001915,0.422956,0.196833,0,0
2584,100,0.057206,0.013584,61.788,0.00158,0.067711,0.001001,0,0.001582,0.42258,0.190166,0,0
2585,100,0.05791,0.013542,61.908,0.001501,0.067624,0.000915,0,0.001748,0.422543,0.1925,0,0
2586,100,0.057,0.013581,61.0218,0.001628,0.065873,0.00129,0,0.001707,0.422335,0.191792,0,0
2587,100,0.060914,0.014,61.2249,0.001541,0.068005,0.001081,0,0.001666,0.421791,0.192375,0,0
2588,100,0.053173,0.013542,59.8599,0.001379,0.064207,0.001252,0,0.001752,0.416252,0.19325,0,0
2589,100,0.055295,0.013414,60.6196,0.001289,0.064709,0.001167,0,0.001623,0.418039,0.1805,0,0
2590,100,0.053002,0.012829,57.1453,0.00125,0.06346,0.001003,0,0.001374,0.398789,0.177459,0,0
2591,100,0.051294,0.012795,57.2432,0.001247,0.061834,0.001002,0,0.001379,0.398749,0.189083,0,0
2592,100,0.055622,0.013377,59.8665,0.001418,0.064208,0.001163,0,0.001627,0.416706,0.187417,0,0
2593,100,0.049956,0.013164,59.1194,0.001292,0.062669,0.000999,0,0.001584,0.411712,0.184417,0,0
2594,100,0.051664,0.012959,59.2064,0.001499,0.063831,0.000998,0,0.001372,0.41358,0.178625,0,0
2595,100,0.05375,0.013541,60.9311,0.001254,0.064627,0.001332,0,0.001623,0.422211,0.187583,0,0
2596,100,0.053547,0.013209,60.0783,0.00125,0.063254,0.001041,0,0.001669,0.41625,0.191208,0,0
2597,100,0.051003,0.012917,59.5575,0.001291,0.064963,0.001205,0,0.001672,0.412422,0.193042,0,0
2598,100,0.058088,0.013546,67.4523,0.001583,0.072917,0.001165,0,0.001626,0.546916,0.203167,0,0
2599,100,0.80471,0.01454,69.0537,0.002204,0.085296,0.001169,0,0.002294,0.459374,0.203333,0,0
2600,100,0.111256,0.014912,82.7315,0.003541,0.196287,0.001212,0,0.003081,0.629208,0.2035,0,0
2601,100,0.095334,0.014498,84.248,0.002959,0.098212,0.001293,0,0.002834,0.440707,0.197458,0,0
2602,100,0.07125,0.013754,63.8263,0.002338,0.082166,0.001209,0,0.001829,0.422871,0.208166,0,0
2603,100,0.079458,0.014959,73.3466,0.002963,0.094168,0.001042,0,0.002371,0.449457,0.214625,0,0
2604,100,0.077123,0.014041,78.483,0.002416,0.089211,0.00117,0,0.002293,0.429374,0.4475,0,0
2605,100,0.086254,0.014836,74.16,0.002579,0.09558,0.001168,0,0.002585,0.479669,0.21475,0,0
2606,100,0.081501,0.014751,72.7903,0.002871,0.089874,0.001165,0,0.001911,0.440998,0.213291,0,0
2607,100,0.08492,0.01517,70.6735,0.002376,0.091168,0.001164,0,0.002164,0.45454,0.210583,0,0
2608,100,0.072833,0.014169,64.1185,0.002294,0.088249,0.00125,0,0.001787,0.424831,0.212333,0,0
2609,100,0.075667,0.014127,74.0297,0.002508,0.084917,0.001292,0,0.002207,0.421831,0.226958,0,0
2610,100,0.074705,0.014424,64.6842,0.002289,0.088791,0.001293,0,0.001918,0.445209,0.201792,0,0
2611,100,0.06088,0.013794,68.5939,0.001914,0.082538,0.001336,0,0.002127,0.427293,0.206084,0,0
2612,100,0.077915,0.01404,65.0515,0.002417,0.080957,0.00104,0,0.002288,0.434082,0.205834,0,0
2613,100,0.07604,0.013915,67.2223,0.002336,0.077875,0.001293,0,0.002163,0.425334,0.201209,0,0
2614,100,0.064747,0.013788,61.217,0.001754,0.073003,0.001287,0,0.001712,0.422379,0.200042,0,0
2615,100,0.064086,0.014003,65.6814,0.001877,0.074498,0.001248,0,0.001789,0.423541,0.199125,0,0
2616,100,0.063371,0.014079,61.6534,0.00171,0.075625,0.000875,0,0.001626,0.482999,0.198333,0,0
2617,100,0.064834,0.013874,65.7461,0.001544,0.072502,0.000959,0,0.001628,0.424126,0.204792,0,0
2618,100,0.065751,0.013913,61.6228,0.001795,0.075748,0.000957,0,0.001918,0.43687,0.19975,0,0
2619,100,0.064581,0.013916,63.5726,0.001586,0.076165,0.00104,0,0.001662,0.42608,0.203084,0,0
2620,100,0.063956,0.014378,62.7365,0.001706,0.072836,0.001083,0,0.0018,0.435883,0.205292,0,0
2621,100,0.077042,0.014833,66.0411,0.001665,0.081251,0.001001,0,0.00179,0.479793,0.198042,0,0
2622,100,0.069084,0.014333,66.7993,0.001875,0.079921,0.001126,0,0.001793,0.440086,0.19925,0,0
2623,100,0.064913,0.014374,68.7341,0.001546,0.078248,0.001002,0,0.00175,0.438247,0.21625,0,0
2624,100,0.071329,0.014501,68.5867,0.001624,0.078,0.001,0,0.001455,0.437211,0.210959,0,0
2625,100,0.067668,0.014252,62.8759,0.00167,0.075625,0.001124,0,0.001499,0.458744,0.20675,0,0
2626,100,0.066876,0.01467,64.6606,0.001338,0.078337,0.001207,0,0.001838,0.438246,0.208542,0,0
2627,100,0.067,0.014418,66.7049,0.001832,0.078418,0.001206,0,0.001918,0.438085,0.349209,0,0
2628,100,0.060705,0.014083,64.6474,0.001708,0.07104,0.001037,0,0.001579,0.432203,0.215625,0,0
2629,100,0.061918,0.014085,64.2909,0.001461,0.073209,0.001042,0,0.001501,0.436377,0.202,0,0
2630,100,0.067333,0.014333,62.7895,0.00129,0.069749,0.001039,0,0.001457,0.428249,0.20475,0,0
2631,100,0.063376,0.013664,62.3957,0.001375,0.072335,0.001085,0,0.001788,0.432709,0.197667,0,0
2632,100,0.053334,0.013917,60.8529,0.001293,0.068792,0.00125,0,0.001586,0.419998,0.191042,0,0
2633,100,0.055794,0.0135,61.3468,0.0015,0.081544,0.001126,0,0.001377,0.421663,0.200625,0,0
2634,100,0.053,0.013585,62.0418,0.001205,0.065042,0.001295,0,0.001667,0.420463,0.200583,0,0
2635,100,0.056126,0.013837,61.9278,0.001421,0.069749,0.000999,0,0.001704,0.430125,0.19675,0,0
2636,100,0.057876,0.013546,62.5061,0.00129,0.069168,0.001003,0,0.001667,0.42238,0.187958,0,0
2637,100,0.056413,0.014079,63.512,0.00171,0.069956,0.000959,0,0.001498,0.436708,0.198459,0,0
2638,100,0.063254,0.014458,66.075,0.001749,0.077292,0.001084,0,0.001793,0.446961,0.221375,0,0
2639,100,0.067706,0.014835,63.5435,0.00225,0.079417,0.001379,0,0.001705,0.43725,0.215791,0,0
2640,100,0.063498,0.014207,66.5923,0.001378,0.077248,0.001042,0,0.00192,0.432662,0.206792,0,0
2641,100,0.067036,0.014376,66.1573,0.002417,0.078294,0.001336,0,0.001831,0.441504,0.226542,0,0
2642,100,0.067255,0.014123,62.5324,0.001961,0.074709,0.001293,0,0.001666,0.434084,0.196292,0,0
2643,100,0.060964,0.014164,67.2566,0.001752,0.071497,0.001246,0,0.001579,0.433916,0.216417,0,0
2644,100,0.066623,0.013915,64.5225,0.001418,0.076918,0.001127,0,0.001749,0.434751,0.207167,0,0
2645,100,0.059998,0.014167,61.4059,0.001581,0.074833,0.001123,0,0.001582,0.422918,0.20025,0,0
2646,100,0.053454,0.01379,62.0413,0.001211,0.06575,0.001126,0,0.001582,0.424751,0.209459,0,0
2647,100,0.059038,0.013874,68.5928,0.001711,0.072414,0.000915,0,0.001545,0.434874,0.200417,0,0
2648,100,0.06417,0.01467,66.7172,0.002122,0.079499,0.001171,0,0.001666,0.451043,0.21475,0,0
2649,100,0.060374,0.014667,66.9722,0.001582,0.073917,0.001083,0,0.001839,0.436917,0.215458,0,0
2650,100,0.061087,0.01367,63.9212,0.001703,0.072749,0.001171,0,0.001586,0.427293,0.213958,0,0
2651,100,0.064166,0.014499,65.0143,0.001632,0.071122,0.000998,0,0.001497,0.447042,0.203542,0,0
2652,100,0.064587,0.014,64.7918,0.001708,0.075415,0.001211,0,0.00158,0.433999,0.204417,0,0
2653,100,0.053876,0.013706,61.8144,0.001792,0.070378,0.001286,0,0.00171,0.427624,0.2075,0,0
2654,100,0.053168,0.013666,62.4616,0.001456,0.067664,0.00108,0,0.001791,0.426961,0.193834,0,0
2655,100,0.051919,0.013874,62.0965,0.0015,0.066961,0.000914,0,0.001542,0.432167,0.195291,0,0
2656,100,0.056251,0.014294,63.1211,0.00171,0.069126,0.001211,0,0.001792,0.432834,0.1925,0,0
2657,100,0.052998,0.013916,61.7265,0.001586,0.067629,0.001337,0,0.001795,0.430755,0.194791,0,0
2658,100,0.06033,0.014086,61.2901,0.001247,0.068169,0.001083,0,0.001549,0.426795,0.193041,0,0
2659,100,0.053957,0.013378,62.2796,0.00129,0.067751,0.001084,0,0.001751,0.42154,0.190292,0,0
2660,100,0.05146,0.013503,60.9527,0.001499,0.064875,0.001209,0,0.001498,0.4215,0.194209,0,0
2661,100,0.056667,0.013667,60.5559,0.001499,0.067289,0.001166,0,0.001584,0.421085,0.192083,0,0
2662,100,0.0595,0.014212,61.433,0.001498,0.068459,0.001045,0,0.00154,0.434959,0.19825,0,0
2663,100,0.05629,0.01379,62.6923,0.001416,0.071422,0.00117,0,0.001375,0.432334,0.195959,0,0
2664,100,0.054749,0.014206,64.1249,0.001333,0.066831,0.001,0,0.001668,0.432832,0.198084,0,0
2665,100,0.054207,0.013872,62.3443,0.001499,0.069128,0.001083,0,0.001796,0.429457,0.190958,0,0
2666,100,0.054667,0.014,64.8832,0.00163,0.097003,0.00104,0,0.001541,0.433005,0.206666,0,0
2667,100,0.084166,0.014666,76.6864,0.002918,0.09125,0.001333,0,0.002085,0.442043,0.230625,0,0
2668,100,0.070873,0.014293,63.735,0.001995,0.077544,0.001245,0,0.001749,0.437833,0.202084,0,0
2669,100,0.061292,0.014081,63.6673,0.001792,0.072036,0.000958,0,0.001327,0.432455,0.193583,0,0
2670,100,0.05921,0.013961,64.0703,0.00171,0.069337,0.001211,0,0.001587,0.436042,0.205208,0,0
2671,100,0.059999,0.013585,63.6532,0.001754,0.070208,0.000957,0,0.001664,0.422996,0.198125,0,0
2672,100,0.054915,0.01421,64.1262,0.001285,0.069087,0.001208,0,0.001541,0.429878,0.203834,0,0
2673,100,0.057498,0.013749,62.6926,0.001205,0.069958,0.001083,0,0.001627,0.432166,0.203875,0,0
2674,100,0.056541,0.014081,63.7789,0.001338,0.068794,0.000914,0,0.001623,0.442538,0.206958,0,0
2675,100,0.054999,0.014,67.5637,0.001461,0.066873,0.00125,0,0.00171,0.432211,0.196625,0,0
2676,100,0.053416,0.013913,61.9198,0.001292,0.068166,0.001,0,0.001454,0.427748,0.195417,0,0
2677,100,0.056548,0.014126,64.4036,0.001542,0.067956,0.001207,0,0.001623,0.430456,0.190792,0,0
2678,100,0.059043,0.014207,64.034,0.001415,0.067962,0.00121,0,0.001457,0.427663,0.192875,0,0
2679,100,0.057585,0.013708,61.8584,0.001662,0.069041,0.001082,0,0.001703,0.434456,0.191,0,0
2680,100,0.057753,0.013795,61.7804,0.001167,0.069163,0.001045,0,0.001709,0.430752,0.207792,0,0
2681,100,0.058831,0.014166,63.4508,0.001586,0.07392,0.001123,0,0.001754,0.433294,0.194167,0,0
2682,100,0.053877,0.013998,62.5966,0.001291,0.066167,0.00117,0,0.001795,0.432502,0.188708,0,0
2683,100,0.055791,0.013919,61.3775,0.001454,0.067378,0.001044,0,0.001461,0.421918,0.196333,0,0
2684,100,0.056582,0.013751,61.1809,0.001418,0.069587,0.001169,0,0.0015,0.425083,0.206708,0,0
2685,100,0.053915,0.013836,63.0355,0.00133,0.068084,0.001205,0,0.00158,0.433165,0.202417,0,0
2686,100,0.058293,0.014248,63.2224,0.00142,0.067954,0.00117,0,0.00167,0.43575,0.195833,0,0
2687,100,0.056711,0.014123,64.3245,0.001501,0.070586,0.001164,0,0.001586,0.440254,0.20175,0,0
2688,100,0.057544,0.013958,62.8312,0.00129,0.070541,0.001127,0,0.001618,0.434038,0.207625,0,0
2689,100,0.056082,0.014171,61.5877,0.001333,0.067331,0.000996,0,0.001501,0.429832,0.189333,0,0
2690,100,0.054668,0.013789,63.429,0.001332,0.067165,0.001207,0,0.001582,0.427874,0.205916,0,0
2691,100,0.053127,0.014252,63.6071,0.001331,0.067664,0.001206,0,0.001539,0.433787,0.194209,0,0
2692,100,0.059166,0.014039,62.2712,0.001335,0.067957,0.000959,0,0.001537,0.450084,0.193,0,0
2693,100,0.051123,0.013578,62.1011,0.001291,0.066752,0.001165,0,0.001499,0.427877,0.203834,0,0
2694,100,0.05696,0.014044,62.6407,0.001503,0.069124,0.001166,0,0.001458,0.433788,0.199167,0,0
2695,100,0.056167,0.013921,62.5202,0.001082,0.069583,0.001084,0,0.001544,0.426998,0.193125,0,0
2696,100,0.055915,0.013793,60.9472,0.001545,0.081043,0.001331,0,0.001376,0.422496,0.338875,0,0
2697,100,0.055755,0.013877,61.7862,0.001456,0.067838,0.000914,0,0.001545,0.425998,0.192625,0,0
2698,100,0.057168,0.014001,64.4468,0.001416,0.067542,0.00121,0,0.001458,0.426791,0.196542,0,0
2699,100,0.064208,0.014333,62.4453,0.00167,0.075749,0.001168,0,0.001674,0.433002,0.197541,0,0
2700,100,0.06121,0.014542,66.1501,0.00133,0.073376,0.001248,0,0.001754,0.444752,0.211333,0,0
2701,100,0.065791,0.014121,64.4097,0.001709,0.076206,0.001211,0,0.001463,0.438543,0.20975,0,0
2702,100,0.068122,0.013915,63.9772,0.001834,0.075164,0.001289,0,0.00158,0.436458,0.195833,0,0
2703,100,0.05704,0.014375,64.5319,0.001461,0.06925,0.001125,0,0.001583,0.439419,0.209333,0,0
2704,100,0.057749,0.014167,66.5463,0.001665,0.068127,0.001126,0,0.001625,0.437457,0.209,0,0
2705,100,0.066045,0.014205,64.3677,0.001624,0.077211,0.001253,0,0.001874,0.429957,0.195792,0,0
2706,100,0.055703,0.013878,61.1327,0.001583,0.069297,0.001253,0,0.00163,0.427627,0.201042,0,0
2707,100,0.055836,0.014127,62.4412,0.001544,0.072085,0.001041,0,0.001419,0.430746,0.296417,0,0
2708,100,0.060958,0.013836,60.3654,0.001377,0.069328,0.001167,0,0.001455,0.422039,0.194917,0,0
2709,100,0.055455,0.013791,62.7394,0.001536,0.070331,0.001168,0,0.001375,0.42183,0.203667,0,0
2710,100,0.063499,0.014213,66.0051,0.001503,0.07975,0.001165,0,0.001959,0.436167,0.204,0,0
2711,100,0.058417,0.013953,61.5722,0.00175,0.073666,0.001127,0,0.001584,0.427834,0.206459,0,0
2712,100,0.055876,0.013789,62.5088,0.001583,0.06821,0.001126,0,0.001661,0.431205,0.217084,0,0
2713,100,0.064455,0.014421,70.8007,0.001709,0.077418,0.001375,0,0.001582,0.431251,0.21,0,0
2714,100,0.063045,0.015167,65.8977,0.002125,0.076996,0.001207,0,0.001747,0.44525,0.20025,0,0
2715,100,0.053334,0.013709,61.2877,0.001331,0.068293,0.00104,0,0.001463,0.427958,0.205,0,0
2716,100,0.049458,0.013708,61.0947,0.001333,0.066042,0.001124,0,0.001669,0.427624,0.208666,0,0
2717,100,0.055036,0.013997,62.876,0.001793,0.069044,0.001004,0,0.001626,0.430046,0.202209,0,0
2718,100,0.052337,0.013875,61.3774,0.001331,0.069791,0.001125,0,0.001543,0.42771,0.202833,0,0
2719,100,0.06054,0.01438,62.6543,0.001372,0.069961,0.000749,0,0.001541,0.429999,0.195667,0,0
2720,100,0.059377,0.014042,62.5485,0.001456,0.067499,0.001083,0,0.00179,0.428955,0.190959,0,0
2721,100,0.070381,0.01404,66.7677,0.001795,0.07842,0.001207,0,0.001666,0.436541,0.205208,0,0
2722,100,0.058041,0.013875,60.5169,0.001791,0.071168,0.001084,0,0.001462,0.421214,0.195833,0,0
2723,100,0.053579,0.01396,62.2745,0.001292,0.068294,0.000917,0,0.001588,0.423209,0.19425,0,0
2724,100,0.052626,0.013915,60.8081,0.001462,0.06817,0.001125,0,0.001586,0.42088,0.197708,0,0
2725,100,0.057873,0.013751,62.1854,0.001168,0.069791,0.000999,0,0.001711,0.426917,0.194834,0,0
2726,100,0.053,0.013918,62.1597,0.001501,0.066961,0.001045,0,0.001584,0.426336,0.1895,0,0
2727,100,0.051955,0.013579,60.5887,0.001128,0.066124,0.000918,0,0.001665,0.423,0.190208,0,0
2728,100,0.051456,0.013585,61.1472,0.001335,0.067125,0.001042,0,0.001668,0.421458,0.18225,0,0
2729,100,0.050706,0.013462,61.2682,0.001165,0.064413,0.001125,0,0.001833,0.420961,0.177709,0,0
2730,100,0.054958,0.013457,61.0613,0.001296,0.064295,0.001082,0,0.001668,0.421669,0.173709,0,0
2731,100,0.050125,0.013291,60.687,0.001166,0.064167,0.000875,0,0.001542,0.420538,0.185959,0,0
2732,100,0.057,0.019541,60.9568,0.001459,0.071457,0.001208,0,0.001501,0.421542,0.181375,0,0
2733,100,0.054123,0.013286,60.3524,0.001169,0.063415,0.001125,0,0.00154,0.421665,0.180292,0,0
2734,100,0.051789,0.013501,61.1497,0.001291,0.06333,0.001084,0,0.001541,0.421624,0.175875,0,0
2735,100,0.051834,0.013543,61.4163,0.001418,0.064875,0.001041,0,0.00158,0.421584,0.188584,0,0
2736,100,0.056416,0.01375,61.5414,0.001086,0.069337,0.001082,0,0.001497,0.423206,0.198375,0,0
2737,100,0.063873,0.014166,62.3943,0.002039,0.073292,0.001214,0,0.0015,0.42583,0.195,0,0
2738,100,0.060417,0.013666,64.6371,0.001627,0.072251,0.001255,0,0.001709,0.429751,0.191666,0,0
2739,100,0.055202,0.01375,61.8169,0.001583,0.066498,0.001164,0,0.001708,0.422124,0.191291,0,0
2740,100,0.056084,0.013792,60.7007,0.001251,0.067876,0.001172,0,0.00146,0.421,0.192291,0,0
2741,100,0.053039,0.013664,60.7372,0.001379,0.064168,0.001125,0,0.001585,0.422042,0.189458,0,0
2742,100,0.051836,0.013503,60.7111,0.001375,0.064253,0.001212,0,0.001713,0.421252,0.186125,0,0
2743,100,0.063418,0.013706,67.9223,0.001833,0.075128,0.001164,0,0.001794,0.439833,0.508709,0,0
